created_at,id,geo,like_count,impression_count,reply_count,retweet_count,author_id,tweet
2021-05-13 17:14:42+00:00,1392891064059666432,,2,0,0,1,74173892,"⚛️We are inviting presentation proposals at the premier annual event for the global nuclear industry, World Nuclear Association Symposium 2021.⭐️We welcome applications on all aspects of nuclear energy. Find out more and submit your proposal by 31 May: https://t.co/E50rIzeDOV ⚛️ https://t.co/EQRUorFgvy"
2021-05-13 15:13:16+00:00,1392860502364246020,,0,0,0,1,74173892,"RT @WorldNuclearUni: The WNU is accepting applications for its new virtual programme, Strategic Leadership Academy, 19-30 July, focused on…"
2021-05-12 13:48:37+00:00,1392476811968274434,,9,0,0,2,74173892,"⚛️Unit 6 at the Tianwan #nuclear power plant in China's Jiangsu province was connected to the grid for the first time yesterday, according to the China Nuclear Energy Association.⚛️
https://t.co/TnD97qsypx https://t.co/ZLXZXtQwir"
2021-05-12 10:06:02+00:00,1392420795599704066,,0,0,0,8,74173892,RT @SamaBilbao: I had the pleasure to get together this afternoon with this fantastic group of nuclear leaders. We explored opportunities f…
2021-05-12 09:13:53+00:00,1392407674600497152,,0,0,0,4,74173892,"RT @FORATOM_nuclear: A view from 🇪🇺: ""How #nuclear medicine is leading the fight against cancer""

President of Nuclear Medicine Europe Anto…"
2021-05-12 08:46:43+00:00,1392400834311462916,,0,0,0,21,74173892,"RT @Yellowbull11: For those who think that #nuclear is dying, this couldn't be further from the truth with 54 reactors under construction a…"
2021-05-12 08:36:47+00:00,1392398335982678016,,0,0,0,19,74173892,"RT @NexGenEnergy_: Some good news for the future of #nuclear power, as the 
White House considers supporting tax incentives to keep plants…"
2021-05-12 08:31:39+00:00,1392397046171193344,,0,0,0,6,74173892,"RT @OECD_NEA: 🗨️ ""It is important for leaders of #nuclearenergy organisations to talk informally &amp; compare notes on the global situation an…"
2021-05-11 13:05:11+00:00,1392103494979661825,,11,0,0,1,74173892,"⚛️@NuclearTitans has made a podcast with @SamaBilbao, which is now available to watch/listen on https://t.co/pWozFgJ1go 🙂⚛️ https://t.co/xueKurgQdG"
2021-05-10 11:57:58+00:00,1391724187857965060,,13,0,1,7,74173892,"""I'm very optimistic that we can achieve a clean energy future, but that optimism doesn't mean it is going to be easy"" @DrJonathanCobb was interviewed by @cole_stephen about nuclear's #cleanenergy role.  Watch the interview --&gt;
https://t.co/WKHkb5mxvS #NuclearPower"
2021-05-07 17:36:46+00:00,1390722289604435972,,0,0,0,4,74173892,"RT @W_Nuclear_News: Elina Teplinsky, Vincent Zabielski and Victoria Judd, partner, special counsel and counsel, at Pillsbury Winthrop Shaw…"
2021-05-07 17:28:30+00:00,1390720208290164740,,8,0,1,1,74173892,"⚛️""#Nuclear energy is the single largest low-carbon source of electricity in developed countries."" Sama Bilbao y León (@SamaBilbao)⚛️
https://t.co/b3ymfG7fGd https://t.co/46g6l8pHOo"
2021-05-06 11:32:58+00:00,1390268345010823169,,0,0,0,1,74173892,RT @WorldNuclearUni: The @NRCgov cleared #Surry #NPP for 80-year operation. Learn more about plant life management and long-term operations…
2021-05-05 17:00:13+00:00,1389988313533124608,,14,0,2,6,74173892,"⚛️The new @IEA report: 'The Role of Critical Minerals in Clean Energy Transitions' notes that ""Along with hydropower, @nuclear is one of the low-carbon technologies with the lowest mineral intensity.""⚛️https://t.co/97S1dsd8Gg https://t.co/z0s5XyoaKY"
2021-05-05 11:11:04+00:00,1389900449051037696,,0,0,0,5,74173892,RT @ENYGF: 🚨 Remember that the I4N-Europe contest is still open for new applicatons!! You have until the May 30th to join it and to compete…
2021-05-05 01:14:51+00:00,1389750404242681857,,0,0,0,20,74173892,"RT @GovNuclear: WATCH👀: Go inside the numbers on America’s LARGEST source of clean power.

Learn more: https://t.co/GbfF6cLwr7 https://t.co…"
2021-05-04 17:07:38+00:00,1389627791319175176,,0,0,0,32,74173892,RT @GovNuclear: 20 MORE YEARS! @NRCgov issues a subsequent license renewal for Surry power Station Units 1 and 2 in Virginia. They are the…
2021-05-04 17:04:27+00:00,1389626991993831426,,5,0,0,1,74173892,"⚛️We want to demonstrate with the @iterorg fusion #nuclear power plant that we are capable of producing more energy than we absorb and this 'how much' has to be equal to 10."" Sergio Orlandi ⚛️
https://t.co/GEynMj449L https://t.co/8ambL3HCn4"
2021-04-30 17:23:39+00:00,1388182270599745540,,13,0,0,2,74173892,"⚛️In order to power a better future, we need a clean and reliable source of energy, just like #nuclear. ⚛️https://t.co/jWt7RW7X9i

@RosatomGlobal"
2021-04-30 17:17:35+00:00,1388180745798234117,,17,0,0,3,74173892,"⚛️""The fact that #nuclear energy is a very low emissions technology is going to ensure that we have clean air, clean water and that we have plenty of open space to actually enjoy and have healthy communities.""⚛️@SamaBilbao 
https://t.co/ffKk2LFgf6 https://t.co/QiCJehoUjr"
2021-04-30 16:47:11+00:00,1388173096553701381,,0,0,0,3,74173892,RT @SamaBilbao: Nuclear medicine plays an essential role in the diagnosis and treatment of many health conditions. From the traditional x-r…
2021-04-30 16:47:09+00:00,1388173086932054016,,0,0,0,5,74173892,RT @SamaBilbao: I had a great time talking with my friend @kirstygogan about the very important role of #nuclear energy and nuclear science…
2021-04-29 16:11:32+00:00,1387801733468991499,,16,0,0,4,74173892,"⚛️📢Don't miss @RosatomGlobal's launch event for Atoms for Humanity Global Nuclear Awareness campaign tomorrow at🕑13pm GMT. @kirstygogan &amp; @SamaBilbao will discuss the social, economic and environmental benefits of #nuclear energy. 
Live stream on https://t.co/lDGk27Rcnn ⚛️ https://t.co/oJB5D3Za46"
2021-04-29 15:49:32+00:00,1387796199470731265,,0,0,0,548,74173892,"RT @FareedZakaria: If we're going to avoid a global climate disaster, nuclear energy will almost certainly have to be part of the solution.…"
2021-04-29 15:43:48+00:00,1387794757062205455,,2,0,0,1,74173892,⚛️Entergy Corporation's Indian Point unit 3 will be shut down tomorrow after nearly 60 years of nuclear power generation at the site in New York state. The closure will bring to an end a world record-breaking run for the pressurised water reactor (PWR).⚛️https://t.co/9cKXDhE3AI https://t.co/1E3OdnqABe
2021-04-28 11:40:32+00:00,1387371149995089930,,0,0,0,3,74173892,"RT @RosatomGlobal: Join us this Friday, April 30 at 3 PM (GMT+3) to listen to brilliant @kirstygogan @BNW_Ben @SamaBilbao https://t.co/jpYK…"
2021-04-27 17:26:01+00:00,1387095703906889731,,34,0,0,14,74173892,⚛️Small modular nuclear reactors are a powerful way to help countries decarbonize and meet their climate goals.  @gehnuclear BWRX-300 small modular reactor utilizes licensed and proven nuclear fuel designs and other components.⚛️https://t.co/YXh0euI5Pj
2021-04-27 17:20:05+00:00,1387094210562646019,,0,0,0,2,74173892,"RT @afcp_uknnl: ""The integration of the entire fuel cycle — a systems approach — is incredibly important"" ♻

Thank you @SamaBilbao for your…"
2021-04-27 17:19:51+00:00,1387094151846666241,,0,0,0,5,74173892,"RT @afcp_uknnl: What a privilege to hear from @SamaBilbao, Director General of @WorldNuclear, at AFCP’s Quarterly Technical Meeting! 

Sama…"
2021-04-27 17:12:04+00:00,1387092192737611786,,6,0,1,3,74173892,"⚛️The last and final workshop in the Youth in Clean Energy Series, co-sponsored by the NICE Future initiative and Equal by 30 campaign of the Clean Energy Ministerial as well as the global youth organization @IYNC. Register now.⚛️https://t.co/k0fXvMTYDX https://t.co/0cGc2f5w9D"
2021-04-27 10:17:53+00:00,1386987959363190785,,7,0,1,4,74173892,"⚛️""The #nuclear industry supports nearly half a million jobs in the United States and contributes an estimated $60 billion to the U.S. gross domestic product each year.""⚛️
https://t.co/oLdhrNbFZv"
2021-04-27 10:01:39+00:00,1386983874559987712,,0,0,0,19,74173892,RT @IEA: 🗣 “Commitments alone not enough. Right now the data does not match the rhetoric - and the gap is getting wider and wider. Our late…
2021-04-23 15:50:20+00:00,1385622071590506499,,0,0,0,31,74173892,"RT @fbirol: Honoured to speak at the #LeadersClimateSummit on the critical role of clean energy innovation for reaching net zero

@IEA anal…"
2021-04-22 14:08:24+00:00,1385234034725425153,,0,0,0,24,74173892,"RT @IEA: 🗣 “Governments need to come not only with targets - what happens in 2050 or 2030 - but with immediate, credible actions &amp; energy p…"
2021-04-22 14:08:00+00:00,1385233932187312131,,0,0,0,17,74173892,"RT @fbirol: On #EarthDay, we’re reminded that decisive actions are needed today, tomorrow &amp; every day to 2050 to tackle climate change.

It…"
2021-04-22 14:06:57+00:00,1385233666075471875,,0,0,0,63,74173892,"RT @SamaBilbao: Nuclear power already plays a crucial role in reducing carbon emissions, and therefore must be part of the clean energy mix…"
2021-04-22 14:06:55+00:00,1385233660853596168,,0,0,0,9,74173892,"RT @SamaBilbao: Today I celebrate #EarthDay to raise awareness about #climatechange and clean air, and to underline the importance of #nucl…"
2021-04-22 12:05:40+00:00,1385203144938897410,,0,0,0,53,74173892,"RT @rafaelmgrossi: Today is #EarthDay, a day to reflect on how important our planet is. We need steep decarbonization to fight #ClimateChan…"
2021-04-22 12:03:44+00:00,1385202658273898502,,31,0,0,8,74173892,"⚛️🌎🎇Today on #Earthday, we continue our support for environmental protection. Nuclear energy can play a vital role in achieving decarbonisation and creating a more sustainable environment on our planet. With the help of #nuclear, we can win the battle against global warming.⚛️"
2021-04-22 11:50:06+00:00,1385199228063035393,,0,0,0,18,74173892,"RT @NIAUK: 📣In a joint statement with nuclear bodies in Europe, Canada, USA Japan &amp; @WorldNuclear ahead of #LeadersClimateSummit we urge le…"
2021-04-22 11:49:49+00:00,1385199158605254656,,0,0,0,44,74173892,RT @fbirol: Honoured to be invited by @POTUS to speak at the #LeadersClimateSummit on the role of clean energy innovation in reaching net z…
2021-04-22 11:45:47+00:00,1385198141851504642,,15,0,0,6,74173892,"⚛️World leaders will meet today &amp; tomorrow, at the invitation of US President Biden (@POTUS), to galvanise efforts to reduce greenhouse gas emissions. The summit will begin shortly.⚛️
#LeadersClimateSummit #NetZeroNeedsNuclear
https://t.co/dQtMxXwg9W https://t.co/vhyCYa1VoK"
