created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-05-23 17:47:16+00:00,1528794708973178882,1,1451561179969634338,1528764533015183360,21394379,"@W_Nuclear_News The stupid, it burns #YesNukes"
2022-05-21 05:11:18+00:00,1527879685530476545,0,621663660,1527864258582745088,21394379,@W_Nuclear_News How about reviving San Onofre?
2022-05-20 16:11:27+00:00,1527683430292627459,0,1462409545305792519,1527680708839448578,21394379,@W_Nuclear_News @quakes99 @AvvocatoAtomico fingers crossed 🤞🏻
2022-05-19 04:33:57+00:00,1527145511047729152,4,707558902502727680,1527139482742378496,21394379,@W_Nuclear_News @DIU_x @UltraSafeNuke @AvalancheFusion Seattle-based companies doing cool things in space!
2022-05-18 11:46:30+00:00,1526891976204996609,1,2591892350,1526777094771982339,21394379,"@W_Nuclear_News @Nuklearia Cooling towers appear so simple and I have not yet seen a thread, blog entry, or magazine text that discussed the technology. What are the specs? What can you do, not do with different tower models? Would someone have a good reference/link?"
2022-05-17 19:42:48+00:00,1526649456484945920,0,234896506,1526586714369703937,21394379,@W_Nuclear_News Muon catalyzed fusion //
2022-05-17 16:42:21+00:00,1526604041773539328,0,1451561179969634338,1526575554702483456,21394379,"@W_Nuclear_News Magnox was an innovative idea. Unfortunate that in practice it wasn't as nice as on paper.
Of course, building fewer and not repeating the mistakes in the AGR would have been better."
2022-05-13 19:38:32+00:00,1525198829267591168,0,1453364521821671430,1525129955788693505,21394379,"@W_Nuclear_News Just for comparison .. 120 GBP, one shot, vis a vis anual RDI expenditures https://t.co/fIjjhs9iXO"
2022-05-11 19:16:32+00:00,1524468519206895617,0,175384130,1524423549578096641,21394379,"@W_Nuclear_News @cameconews @Oranogroup That's $11.84/lb per proven/probable reserves.  Including measured &amp; indicated its $7.05 Cameco was willing to pay to get more Cigar Lake....

Applying their price to other $uranium mines &amp; projects, what's the takeaway?

*obviously not all mines are the same"
2022-05-09 13:28:06+00:00,1523656056542756864,0,1304337638053294081,1523624826820341760,21394379,"@W_Nuclear_News @Nuklearia The Korean government is committed to advance the country's energy transition by increasing the share of renewable electricity to 20% by 2030 and to 30-35% by 2040, to gradually phase-out coal and nuclear from the energy mix (…) https://t.co/OzV20o79cH https://t.co/yZA8PRqXWj"
2022-05-07 04:31:30+00:00,1522796241884692480,3,214801985,1522788312578068480,21394379,"@W_Nuclear_News Russians lie. 
Isn’t that pretty obvious to anyone human by now?"
